query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,2,6.50408935546875,8069,trace-csv::8070,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,3,6.50408935546875,8072,trace-csv::8073,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,398,1,153,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,4,6.53729248046875,8067,trace-csv::8068,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,5,6.53729248046875,8070,trace-csv::8071,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
7,6,Vulnerable,php-src__CVE-2015-8617,CVE-2015-8617,423,1,188,False,tail_512,6,6.5406494140625,8064,trace-csv::8065,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,400,1,154,0.018867924528301886,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,1,5.78607177734375,8414,trace-csv::8415,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,2,5.78607177734375,8423,trace-csv::8424,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,3,5.7996826171875,8462,trace-csv::8463,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,4,5.7996826171875,8471,trace-csv::8472,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,5,5.810546875,8558,trace-csv::8559,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
8,7,Safe,php-src__CVE-2015-8617,CVE-2015-8617,457,1,198,False,tail_512,6,5.810546875,8567,trace-csv::8568,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ);smart_str_appendl(&post_data.str, buf, len);if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) {static inline int add_post_vars(zval *arr, post_v...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,1,5.63287353515625,8011,trace-csv::8012,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,2,5.63287353515625,8012,trace-csv::8013,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,3,5.63287353515625,8048,trace-csv::8049,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,4,5.63287353515625,8049,trace-csv::8050,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,5,5.7427978515625,8082,trace-csv::8083,Vulnerable,True,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,566,1,247,0.031746031746031744,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x06]); /* 18 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) image_storage = ReadImag..."
9,8,Vulnerable,rsyslog__CVE-2017-12588,CVE-2017-12588,561,1,225,False,tail_512,6,5.8349609375,8558,trace-csv::8559,Vulnerable,True,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,1,5.62652587890625,8011,trace-csv::8012,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,2,5.62652587890625,8012,trace-csv::8013,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,3,5.62652587890625,8048,trace-csv::8049,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,4,5.62652587890625,8049,trace-csv::8050,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,259,0.03076923076923077,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,5,5.7354736328125,8082,trace-csv::8083,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve.csv,566,1,247,0.031746031746031744,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x06]); /* 18 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) image_storage = ReadImag..."
10,9,Safe,rsyslog__CVE-2017-12588,CVE-2017-12588,567,1,228,False,tail_512,6,5.7398681640625,8558,trace-csv::8559,Vulnerable,False,urjtag-0.8,,UNKNOWN,False,test,dataset/signature_db_Vul_data_with_cve.csv,592,1,262,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti));CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData));CHKiRet(actionCallDoAction(pThis, actParams, pWti));iRet = pThi...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,1,8.408447265625,8689,trace-csv::8690,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,2,8.408447265625,8691,trace-csv::8692,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,3,8.408447265625,8693,trace-csv::8694,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,4,8.408447265625,8695,trace-csv::8696,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,5,8.408447265625,8697,trace-csv::8698,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,CVE-2018-6791,691,1,201,False,tail_512,6,8.4310302734375,8690,trace-csv::8691,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,1,8.42962646484375,8690,trace-csv::8691,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,2,8.42962646484375,8692,trace-csv::8693,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,3,8.42962646484375,8694,trace-csv::8695,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,4,8.42962646484375,8696,trace-csv::8697,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,5,8.42962646484375,8698,trace-csv::8699,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,6,8.43572998046875,8689,trace-csv::8690,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
