query_sample_id,query_index,query_label,query_project,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet,retrieved_source_category,retrieved_reference_family,retrieved_is_cve_reference,retrieved_source_detail,retrieved_source_signature_path,cosine_similarity,distance_gap_from_rank1,distance_percentile_in_db,query_cwe_hint,retrieved_cwe_hint,cwe_matches_query_hint
6,5,Safe,spice-vdagent__CVE-2017-15108,724,12,287,False,tail_512,6,7.0648193359375,8463,trace-csv::8464,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,632,1,277,0.0410958904109589,"udscs_do_read(&conn); static void udscs_do_read(struct udscs_connection **conp) udscs_read_complete(connp); conn->read_callback(connp, &conn->header, conn->data.buf); static void daemon_read_complete(struct udscs_conn...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); char *nextcmd = line; line = nex...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992348,0.049805,0.000574,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,1,6.60400390625,8414,trace-csv::8415,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0625,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992857,0.000000,0.000230,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,2,6.60400390625,8423,trace-csv::8424,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0625,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992857,0.000000,0.000230,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,3,6.6090087890625,8462,trace-csv::8463,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0625,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992851,0.005005,0.000230,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,4,6.6090087890625,8471,trace-csv::8472,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0625,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992851,0.005005,0.000230,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,5,6.62054443359375,8421,trace-csv::8422,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.06153846153846154,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992836,0.016541,0.000574,,,
7,6,Vulnerable,php-src__CVE-2015-8617,429,7,194,False,tail_512,6,6.6458740234375,8558,trace-csv::8559,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0625,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992811,0.041870,0.000574,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,1,5.9102783203125,8421,trace-csv::8422,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.05970149253731343,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993607,0.000000,0.000115,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,2,5.9273681640625,8469,trace-csv::8470,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.05970149253731343,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993589,0.017090,0.000115,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,3,5.95184326171875,8462,trace-csv::8463,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993565,0.041565,0.000459,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,4,5.951904296875,8471,trace-csv::8472,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993565,0.041626,0.000459,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,5,5.95758056640625,8414,trace-csv::8415,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993558,0.047302,0.000459,,,
8,7,Safe,php-src__CVE-2015-8617,464,8,205,False,tail_512,6,5.95758056640625,8423,trace-csv::8424,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.06060606060606061,"size_t len = php_stream_read(s, buf, SAPI_POST_HANDLER_BUFSIZ); smart_str_appendl(&post_data.str, buf, len); if (SUCCESS != add_post_vars(arr, &post_data, 0 TSRMLS_CC)) { static inline int add_post_vars(zval *arr, pos...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993558,0.047302,0.000459,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,1,6.01324462890625,8421,trace-csv::8422,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993498,0.000000,0.000115,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,2,6.01409912109375,8469,trace-csv::8470,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993499,0.000854,0.000230,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,3,6.0509033203125,8613,trace-csv::8614,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993459,0.037659,0.000459,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,4,6.05096435546875,8565,trace-csv::8566,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993458,0.037720,0.000459,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,5,6.0899658203125,8517,trace-csv::8518,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,625,1,276,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993413,0.076721,0.000574,,,
9,8,Vulnerable,rsyslog__CVE-2017-12588,569,9,233,False,tail_512,6,6.12738037109375,8661,trace-csv::8662,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,625,1,276,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993374,0.114136,0.000689,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,1,5.97491455078125,8421,trace-csv::8422,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993545,0.000000,0.000000,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,2,5.97705078125,8469,trace-csv::8470,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993544,0.002136,0.000115,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,3,6.0118408203125,8565,trace-csv::8566,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993506,0.036926,0.000230,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,4,6.0140380859375,8613,trace-csv::8614,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,628,1,277,0.02702702702702703,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993504,0.039124,0.000344,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,5,6.05035400390625,8517,trace-csv::8518,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,625,1,276,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993461,0.075439,0.000574,,,
10,9,Safe,rsyslog__CVE-2017-12588,577,9,238,False,tail_512,6,6.08795166015625,8661,trace-csv::8662,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,625,1,276,0.0273972602739726,"CHKiRet(actionPrepare(pThis, pWti)); CHKiRet(pThis->pMod->mod.om.createWrkrInstance(&(pWti->actWrkrInfo[pThis->iActionNbr].actWrkrData), pThis->pModData)); CHKiRet(actionCallDoAction(pThis, actParams, pWti)); iRet = p...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); if (!line || !(strlen( line ) > ...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.993421,0.113037,0.000689,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,1,7.485595703125,8414,trace-csv::8415,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991935,0.000000,0.000000,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,2,7.48565673828125,8423,trace-csv::8424,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991935,0.000061,0.000230,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,3,7.49163818359375,8558,trace-csv::8559,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991929,0.006042,0.000459,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,4,7.49163818359375,8567,trace-csv::8568,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991929,0.006042,0.000459,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,5,7.5294189453125,8462,trace-csv::8463,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991889,0.043823,0.000689,,,
11,10,Vulnerable,plasma-workspace__CVE-2018-6791,704,12,213,False,tail_512,6,7.5294189453125,8471,trace-csv::8472,Vulnerable,True,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.991889,0.043823,0.000689,,,
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,1,7.38189697265625,8423,trace-csv::8424,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992045,0.000000,0.000000,,,
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,2,7.3819580078125,8414,trace-csv::8415,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992045,0.000061,0.000000,,,
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,3,7.38751220703125,8567,trace-csv::8568,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992040,0.005615,0.000459,,,
12,11,Safe,plasma-workspace__CVE-2018-6791,714,12,215,False,tail_512,4,7.38763427734375,8558,trace-csv::8559,Vulnerable,False,urjtag-0.8,test,dataset/signature_db_Vul_data.csv,592,1,262,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles) foreach (const QString &desktop, desktopFiles) { const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLo...","while(fgets(line, 1023, stdin)); jtag_readline_multiple_commands_support( line ); nextcmd = strstr(nextcmd, ""::""); /* :: to not confuse ms-dos users ;-) */ r = jtag_parse_line( line ); t = get_token( line ); char *t =...",Open Source Project,CVE/Open Source Project,True,urjtag-0.8,,0.992040,0.005737,0.000459,,,
